id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
2861,0,48,1,28,0,0,1,40885,124,68,0
2862,1,26,1,15,1,1,0,37931,152,67,0
2863,0,23,1,15,0,1,0,29111,152,258,0
2864,0,47,1,28,0,0,1,29058,124,115,0
2865,1,30,1,8,0,1,1,72167,152,40,0
2866,0,23,1,36,0,1,1,2630,160,215,0
2867,0,52,1,46,0,0,1,2630,156,218,0
2869,0,20,1,47,0,1,1,35536,160,25,0
2870,1,25,1,15,0,1,1,2630,124,94,0
2871,0,64,1,28,0,0,1,52620,122,17,0
2872,1,60,1,8,0,0,1,31806,26,67,0
2874,1,80,1,0,1,0,1,2630,3,137,0
2875,0,22,1,15,0,1,1,29381,152,130,0
2876,0,40,1,41,0,0,1,36769,52,195,0
2878,1,26,1,15,1,1,0,40986,152,19,0
2879,1,23,1,50,0,1,1,26686,26,152,0
2880,1,42,1,50,1,0,0,27660,8,27,0
2881,1,57,1,41,0,0,1,38872,109,226,0
2882,0,37,1,29,1,0,0,37150,124,260,0
2883,0,25,1,41,1,1,0,33909,152,106,0
2885,0,22,1,8,0,1,1,68344,152,165,0
2886,1,26,1,28,0,1,0,39964,152,71,0
2887,1,50,1,28,0,2,1,47608,26,243,0
2888,1,44,1,28,0,0,0,2630,26,58,0
2889,1,38,1,28,0,0,1,28506,124,183,0
2890,1,43,1,46,0,0,1,18719,124,124,0
2891,0,57,1,20,0,0,1,2630,122,60,0
2892,1,31,1,28,0,1,1,53775,152,19,0
2893,0,26,1,8,1,1,0,30603,152,95,0
2896,0,23,1,49,1,1,0,2630,152,213,0
2897,0,27,1,44,1,1,0,20629,152,137,0
2898,1,55,1,30,1,0,0,46674,152,286,0
2899,0,23,1,30,1,1,0,26413,152,276,0
2900,0,25,1,11,1,1,0,32600,152,100,0
2902,0,51,1,8,0,0,0,55347,26,189,0
2903,1,23,1,11,1,1,0,38697,152,252,0
2905,0,67,1,28,0,2,1,51467,3,259,0
2906,1,43,1,28,1,0,0,35404,26,164,0
2907,1,40,1,35,0,0,1,32069,10,50,0
2908,1,38,1,28,0,0,1,24197,26,258,0
2909,0,32,1,28,1,1,0,30687,152,162,0
2910,1,37,1,8,0,2,1,33548,154,75,0
2912,1,27,1,35,1,1,0,59850,152,129,0
2913,0,49,1,28,0,0,0,45036,26,100,0
2914,1,27,1,15,0,1,0,26343,152,154,0
2915,0,24,1,45,1,1,0,42142,152,31,0
2916,1,20,1,37,1,1,1,22875,160,188,0
2917,0,39,1,28,1,0,0,24466,26,221,0
2918,1,48,1,8,1,0,0,29941,26,242,0
2919,0,23,1,15,0,1,0,33380,152,18,0
2920,0,73,1,28,0,0,1,27534,52,38,0
2921,1,25,1,30,1,1,0,44025,152,275,0
2923,0,26,1,8,0,1,1,2630,160,128,0
2924,1,35,1,30,1,0,0,45311,152,96,0
2925,0,21,1,46,1,1,0,30639,160,145,0
2926,0,25,1,41,1,1,0,37409,152,232,0
2927,0,26,1,30,1,1,0,2630,152,221,0
2928,1,71,1,28,0,0,1,36682,60,162,0
2929,1,63,1,28,0,0,1,41118,26,194,0
2930,1,22,1,39,0,0,1,55019,154,277,0
2931,1,21,1,8,1,1,0,50747,152,188,0
2932,1,22,1,30,1,1,0,21383,152,107,0
2933,1,78,1,3,0,0,0,45264,124,186,0
2934,1,50,1,18,0,0,1,36100,26,92,0
2935,1,22,1,43,1,1,0,2630,152,232,0
2936,0,68,1,28,0,0,1,20724,124,125,0
2937,0,27,1,11,1,1,0,72611,152,291,0
2938,0,40,1,28,1,0,0,50638,26,198,0
2939,0,24,1,36,0,1,0,34051,152,179,0
2940,0,21,1,35,1,1,0,28684,152,184,0
2941,0,46,1,28,0,0,1,37201,26,50,0
2942,1,52,1,8,0,0,1,2630,26,110,0
2943,0,46,1,28,0,0,1,55511,124,45,0
2944,1,67,0,8,0,0,1,45024,7,124,0
2945,0,27,1,29,1,1,0,35872,152,63,0
2946,1,25,1,15,1,1,0,29895,152,101,0
2947,0,46,1,28,0,0,0,28400,124,30,0
2948,1,32,1,29,0,0,1,2630,157,289,0
2949,0,23,1,28,1,1,0,35982,152,111,0
2950,0,64,1,1,1,0,0,2630,154,281,0
2951,1,33,1,29,0,0,1,30187,163,200,0
2953,0,24,1,30,1,1,0,30771,152,82,0
2954,1,24,1,35,1,1,0,26664,152,29,0
2955,1,63,1,50,0,0,1,34987,8,215,0
2956,0,64,1,44,0,0,0,37503,124,53,0
2958,1,72,0,28,0,0,1,72033,26,253,0
2959,1,24,1,6,1,1,0,25746,152,223,0
2961,0,28,1,46,1,1,0,25991,152,210,0
2962,0,26,1,49,1,1,0,23597,152,136,0
2963,0,53,1,26,0,0,1,31992,30,149,0
2964,0,48,1,1,0,0,1,2630,124,244,0
2965,0,49,1,28,0,0,1,34634,26,268,0
2966,0,32,1,30,1,1,0,31829,152,104,0
2967,1,25,1,49,1,1,0,32762,152,98,0
2968,1,26,1,18,1,1,0,32736,152,165,0
2969,0,29,1,14,1,1,1,25012,152,175,0
2970,0,23,1,8,1,1,0,43391,152,297,0
2972,1,29,1,39,1,1,0,27230,124,216,0
2973,1,48,1,8,1,0,1,37195,124,13,0
2974,1,62,1,11,0,0,1,31572,26,123,0
2975,0,47,1,8,0,0,1,32550,26,142,0
2977,0,23,1,46,1,1,0,25293,152,241,0
2978,0,23,1,37,0,1,1,22493,151,250,0
2980,0,66,1,28,0,0,1,54295,26,278,0
2981,0,22,1,3,1,1,0,25077,152,295,0
2983,0,51,1,28,0,0,1,43779,124,177,0
2984,1,24,1,6,0,1,1,31428,152,128,0
2985,0,71,1,48,0,2,1,2630,26,177,0
2987,0,23,1,8,1,1,0,29985,152,87,0
2988,1,27,1,30,1,1,0,37217,152,56,0
2989,0,45,1,35,0,0,1,17913,124,203,0
2991,0,50,1,50,1,0,0,31122,124,172,0
2992,1,60,1,14,0,0,1,28073,26,220,0
2993,0,23,1,33,1,1,0,24009,152,174,0
2994,0,48,1,28,0,0,1,37158,124,37,0
2998,0,46,1,28,0,2,1,40790,26,43,0
2999,1,36,1,28,0,0,1,40803,124,254,0
3000,1,49,1,28,0,0,1,57197,26,129,0
3001,1,24,1,50,1,1,0,33458,152,215,0
3002,1,74,1,1,0,2,1,2630,157,134,0
3003,0,72,1,28,1,0,1,26954,26,237,0
3004,1,26,1,8,1,1,0,34088,160,65,0
3005,0,20,1,8,0,1,1,34675,160,36,0
3006,1,33,1,36,0,1,1,2630,156,129,0
3007,0,34,1,26,0,0,1,32276,120,204,0
3009,1,36,1,28,1,0,0,34012,154,236,0
3010,1,42,1,36,0,0,1,36361,26,91,0
3011,0,22,1,46,0,1,1,35602,152,176,0
3012,0,25,1,46,1,1,0,29419,160,183,0
3013,0,38,1,28,1,0,0,33133,124,272,0
3014,0,51,1,22,0,0,1,2630,152,140,0
3015,0,28,1,41,1,1,0,31625,152,10,0
3016,0,59,1,28,0,0,1,45031,37,221,0
3017,1,46,1,7,1,0,1,40256,26,144,0
3018,1,49,1,19,0,0,0,2630,26,240,0
3019,0,26,1,33,1,1,0,31389,152,62,0
3021,0,25,1,12,1,1,0,24366,152,15,0
3022,0,48,1,8,1,0,0,42157,26,74,0
3024,1,49,1,39,0,0,1,32686,124,78,0
3026,0,22,1,29,1,1,0,36082,152,126,0
3027,1,62,1,20,0,0,1,2630,26,130,0
3028,1,46,1,7,0,0,1,2630,124,294,0
3029,1,59,1,8,1,0,0,43064,26,212,0
3030,0,29,1,36,1,1,0,28363,152,192,0
3031,0,48,1,30,1,0,0,26259,26,34,0
3032,1,50,1,41,1,0,0,34533,109,39,0
3033,0,62,1,39,0,0,0,2630,156,185,0
3035,0,31,1,35,0,0,1,27953,124,127,0
3037,0,24,1,41,1,1,0,32244,152,200,0
3038,1,54,1,41,0,0,1,38999,26,288,0
3039,0,22,1,46,1,1,0,29069,152,74,0
3040,1,74,1,48,0,0,1,2630,26,158,0
3041,1,27,1,8,1,1,0,41337,152,169,0
3042,1,29,1,8,1,1,0,38728,152,219,0
3043,1,24,1,6,0,1,1,30685,152,78,0
3044,1,27,1,28,0,0,1,2630,157,16,0
3046,1,41,1,8,1,0,1,34768,124,176,0
3048,1,67,1,0,0,0,1,2630,26,205,0
3049,1,33,1,48,1,0,0,2630,124,170,0
3050,0,68,1,24,1,0,0,35772,26,130,0
3051,1,20,1,28,0,0,1,27651,124,45,0
3052,1,37,1,50,0,0,0,34794,124,239,0
3053,1,50,1,28,0,2,1,22582,26,144,0
3054,1,74,1,28,0,0,1,33892,124,252,0
3055,1,29,1,15,1,1,0,40951,152,128,0
3057,0,69,1,45,1,0,0,23052,124,60,0
3058,1,25,1,13,1,1,0,21429,152,162,0
3059,0,44,1,8,0,0,0,34398,124,154,0
3060,0,24,1,3,1,1,0,25383,152,173,0
3061,1,50,1,50,0,0,1,35641,124,212,0
3064,1,29,1,47,1,1,0,27702,152,63,0
3065,0,25,1,41,0,1,0,30305,152,75,0
3067,0,23,1,8,1,1,0,54444,152,100,0
3068,1,44,1,28,0,0,1,37781,26,231,0
3069,0,50,1,26,0,0,1,39342,26,82,0
3070,1,52,1,28,0,0,1,30276,26,126,0
3072,1,24,1,2,1,1,1,30158,152,253,0
3073,0,23,1,8,0,1,1,64605,152,225,0
3074,1,47,1,11,0,0,1,32629,26,31,0
3075,0,34,1,28,0,0,1,39065,26,11,0
3076,1,25,1,28,1,1,0,37562,152,279,0
3077,1,22,1,15,0,1,1,2630,160,36,0
3078,0,76,1,8,0,0,0,36099,124,157,0
3079,1,27,1,50,1,1,0,31207,152,199,0
3080,0,54,1,28,0,0,1,46344,26,235,0
3081,0,24,1,32,1,1,0,33457,152,119,0
3082,0,42,1,8,0,0,1,42861,124,17,0
3083,0,31,1,12,1,1,0,22690,152,283,0
3084,1,23,1,24,1,1,0,2630,152,279,0
3085,1,23,1,5,0,1,1,27052,152,73,0
3086,1,78,1,28,0,0,1,2630,122,53,0
3087,1,35,1,23,0,0,1,2630,156,260,0
3088,1,28,1,41,1,1,0,26373,152,196,0
3089,1,51,1,8,0,0,1,53586,26,32,0
3090,1,28,1,29,1,1,0,18149,152,187,0
3091,0,47,1,28,1,0,0,31215,60,32,0
3092,0,41,1,18,0,2,1,38889,124,50,0
3093,0,45,1,26,1,0,0,33593,120,163,0
3095,0,49,1,50,0,0,1,36216,124,48,0
3096,0,25,1,46,0,1,1,29851,152,69,0
3097,1,34,1,28,1,0,0,33291,124,142,0
3100,1,21,1,25,0,1,0,32500,160,14,0
3101,0,64,1,41,0,2,1,71611,26,132,0
3102,1,55,1,28,0,0,1,68192,26,241,0
3103,0,54,1,30,0,0,1,35161,140,208,0
3104,1,43,1,41,1,0,0,2630,160,236,0
3105,0,22,1,30,1,1,0,24059,152,144,0
3106,1,26,1,28,0,0,0,2630,156,121,0
3107,0,27,1,9,1,1,0,28540,152,231,0
3108,1,39,1,3,0,0,1,24967,124,96,0
3109,0,21,1,30,0,1,1,24670,160,145,0
3110,1,24,1,12,1,1,0,21237,152,78,0
3111,0,23,1,33,1,1,0,32838,152,253,0
3112,0,23,1,11,0,1,1,34696,152,32,0
3113,0,24,1,8,1,1,0,25891,152,19,0
3114,1,50,1,29,0,0,1,38789,29,165,0
3116,0,25,1,11,1,1,0,35401,152,229,0
3118,0,57,1,8,0,0,1,40226,26,230,0
3119,0,57,1,28,0,0,1,2630,26,96,0
3120,1,32,1,35,1,1,1,2630,156,195,0
3121,0,27,1,41,1,1,0,36197,152,172,0
3122,0,71,1,28,0,2,1,48588,26,204,0
3124,1,43,1,28,1,0,0,35348,124,78,0
3125,1,44,1,28,0,0,0,31445,61,98,0
3126,0,25,1,35,0,1,1,37712,152,217,0
3127,1,49,1,28,0,0,1,41353,26,240,0
3128,1,44,1,28,1,0,0,52747,124,87,0
3129,0,30,1,41,1,1,0,59172,152,218,0
3131,1,24,1,40,1,1,0,18857,152,75,0
3133,1,22,1,22,1,1,0,29420,152,200,0
3136,0,54,1,28,0,0,1,41264,122,91,0
3137,1,25,1,6,0,1,1,22310,152,272,0
3138,1,77,1,28,0,2,1,31422,30,62,0
3139,1,28,1,28,1,1,0,46959,152,184,0
3140,1,23,1,29,1,1,0,35123,152,137,0
3141,0,58,1,8,0,2,1,56175,26,119,0
3142,1,22,1,30,1,1,0,22844,152,247,0
3143,1,61,0,41,0,0,1,40121,26,21,0
3145,0,25,1,28,1,1,0,56900,152,266,0
3146,1,23,1,11,1,1,0,31129,152,235,0
3147,1,21,1,13,0,1,0,28744,152,167,0
3148,1,22,1,35,0,1,0,43383,152,190,0
3149,0,22,1,8,0,1,1,30433,152,96,0
3150,0,24,1,47,1,1,0,26947,152,107,0
3151,1,31,1,15,1,1,0,33620,152,66,0
3152,1,27,1,28,0,0,1,68241,122,117,0
3153,1,24,1,14,1,1,0,53952,152,102,0
3154,0,31,1,8,0,1,0,36992,152,41,0
3155,0,28,1,41,1,1,0,38120,152,279,0
3156,0,36,1,11,1,0,0,30487,154,255,0
3157,1,51,1,7,0,0,1,50626,124,204,0
3158,0,21,1,35,1,1,0,30967,160,155,0
3159,1,29,1,15,1,1,0,30067,152,50,0
3160,0,47,1,45,1,0,0,34528,152,288,0
3161,0,33,1,11,0,0,1,2630,26,41,0
3162,1,79,1,29,1,0,1,37914,26,83,0
3163,1,34,1,8,1,0,0,34781,124,101,0
3164,1,65,1,32,0,0,1,2630,152,65,0
3166,0,23,1,8,1,1,0,45776,152,274,0
3167,1,26,1,50,1,1,0,34999,152,265,0
3168,1,51,1,41,0,0,1,26602,26,153,0
3169,1,45,1,28,1,0,0,46418,26,274,0
3170,0,23,1,14,0,1,1,29687,151,252,0
3171,0,23,1,8,1,1,0,34397,160,45,0
3172,1,35,1,29,0,0,0,27498,124,90,0
3173,0,35,1,39,0,0,1,2630,156,170,0
3174,0,40,1,50,0,0,1,23052,26,186,0
3175,0,24,1,43,1,1,0,28698,152,28,0
3176,1,45,1,7,1,0,0,36792,26,33,0
3177,0,21,1,2,0,1,1,28272,152,114,0
3178,0,22,1,28,1,1,0,49042,152,173,0
3179,0,45,1,28,0,0,1,53117,13,264,0
3180,0,23,1,46,1,1,0,22843,151,226,0
3181,0,33,1,28,1,0,0,31385,124,59,0
3183,1,78,0,48,1,0,1,2630,124,157,0
3184,1,50,1,52,1,0,1,28322,26,249,0
3185,1,44,1,28,0,0,1,33250,124,48,0
3187,1,28,1,48,0,1,0,2630,152,66,0
3188,1,20,1,46,0,0,1,49925,122,43,0
3189,1,46,1,28,0,0,1,62959,26,113,0
3190,0,56,1,45,1,0,0,2630,152,251,0
3191,1,44,1,28,1,0,0,28959,26,91,0
3192,1,27,1,6,1,1,0,21125,152,53,0
3193,0,23,1,29,1,1,0,26345,160,94,0
3194,1,51,1,28,1,0,0,39549,26,84,0
3195,1,31,1,28,0,0,1,34822,124,163,0
3196,1,22,1,8,0,1,1,36229,152,293,0
3197,1,28,1,9,0,1,1,27844,152,184,0
3198,0,34,1,8,0,0,1,26139,124,262,0
3199,1,42,1,28,0,0,1,30897,125,88,0
3200,1,44,1,8,0,0,1,35526,124,199,0
3201,1,22,1,30,1,1,0,29415,152,155,0
3202,1,56,1,27,0,0,1,23067,26,237,0
3203,1,35,1,28,0,0,1,24326,124,49,0
3204,1,22,1,28,0,1,0,49118,152,172,0
3205,0,28,1,28,1,1,0,51276,152,16,0
3206,0,23,1,40,0,1,0,25148,26,181,0
3210,1,33,1,30,0,1,1,24149,124,72,0
3212,0,23,1,29,1,1,0,32210,152,89,0
3213,1,27,1,41,0,1,1,31479,26,45,0
3214,1,50,1,28,0,0,1,34420,124,22,0
3215,1,30,1,34,1,1,0,32295,152,111,0
3216,0,40,1,46,1,0,0,30270,11,217,0
3217,1,30,1,40,1,1,0,48317,152,251,0
3218,0,40,1,41,1,0,0,2630,124,203,0
3219,1,38,1,29,0,0,0,2630,154,152,0
3220,0,55,1,7,1,0,1,2630,26,86,0
3221,1,27,1,6,0,0,1,25136,124,248,0
3222,0,24,1,8,1,1,0,37758,152,106,0
3223,1,26,1,28,1,1,0,48159,152,65,0
3224,0,23,1,30,0,1,1,28381,152,261,0
3225,0,23,1,11,1,1,0,29040,152,204,0
3226,0,71,1,28,0,0,1,62477,26,224,0
3227,0,23,1,25,1,1,0,47682,152,124,0
3228,1,76,1,50,0,0,0,2630,26,99,0
3229,0,37,1,46,0,0,1,31157,124,49,0
3230,0,35,1,8,0,0,1,76146,124,231,0
3231,1,24,1,8,1,1,0,32242,152,267,0
3232,0,42,1,11,0,0,1,2630,124,25,0
3233,1,32,1,28,1,1,0,36159,152,11,0
3234,0,24,1,8,1,1,0,29404,152,285,0
3235,1,62,1,41,1,0,0,46681,12,28,0
3236,0,44,1,21,0,0,0,2630,128,214,0
3237,1,66,0,28,0,0,1,41251,26,201,0
3239,1,55,1,32,1,0,0,18047,26,182,0
3240,1,35,1,28,1,0,0,54327,124,167,0
3241,1,27,1,37,0,1,1,34170,152,148,0
3242,0,52,1,8,1,0,0,32610,26,32,0
3243,1,44,1,49,0,0,1,2630,124,237,0
3244,1,68,1,30,1,0,0,25980,152,83,0
3245,0,27,1,15,1,1,0,28433,152,20,0
3246,1,25,1,47,1,1,0,2630,152,286,0
3247,1,29,1,46,1,1,0,34219,152,60,0
3248,1,67,1,28,0,0,1,50263,124,61,0
3249,1,20,1,39,1,1,0,35090,160,165,0
3250,1,44,1,28,0,0,1,46664,122,59,0
3252,1,39,1,13,0,0,1,2630,157,260,0
3253,1,22,1,8,1,1,0,30204,152,40,0
3254,1,42,1,28,0,0,1,2630,158,40,0
3255,1,43,1,28,0,0,1,50024,124,59,0
3256,0,30,1,28,1,1,0,28029,124,227,0
3257,1,23,1,8,1,1,0,35769,160,221,0
3258,0,46,1,24,0,0,1,37834,26,228,0
3259,1,21,1,50,0,1,1,27862,152,84,0
3260,0,20,1,35,0,1,0,2630,160,53,0
3261,0,25,1,33,1,1,0,2630,152,72,0
3262,1,56,1,28,0,0,1,36273,125,236,0
3263,0,22,1,11,1,1,0,30189,152,199,0
3264,0,23,1,30,1,1,0,23708,152,214,0
3266,1,40,1,11,1,0,0,35883,109,227,0
3267,1,21,1,41,1,1,0,50788,152,103,0
3268,1,59,1,8,1,0,0,37782,124,141,0
3269,0,37,1,28,0,2,1,26073,157,131,0
3270,0,62,1,38,0,0,1,2630,156,100,0
3271,0,26,1,8,1,1,0,24742,152,141,0
3272,0,24,1,33,1,1,0,41467,152,70,0
3273,1,48,1,14,0,0,1,37925,26,115,0
3274,1,22,1,17,1,1,0,37691,152,224,0
3275,1,59,1,1,0,2,1,2630,154,11,0
3276,1,47,1,30,0,0,1,25211,124,213,0
3278,0,45,1,28,0,0,1,55658,26,245,0
3279,0,25,1,47,0,1,0,29866,26,28,0
3280,0,28,1,29,1,1,0,2630,152,195,0
3281,1,43,1,28,1,0,0,39492,124,58,0
3282,1,24,1,41,1,1,0,35949,152,241,0
3284,1,22,1,28,0,1,1,70574,152,176,0
3285,1,54,1,46,1,0,0,2630,124,246,0
3287,0,39,1,50,1,0,0,24619,124,278,0
3289,1,28,1,29,1,0,1,2630,156,198,0
3290,0,22,1,30,1,1,0,29273,152,169,0
3291,0,74,1,50,0,0,1,38125,30,120,0
3292,1,35,1,42,1,0,0,40797,124,67,0
3293,0,26,1,8,1,1,0,2630,152,279,0
3294,1,71,1,28,0,0,1,39270,26,96,0
3295,0,24,1,13,1,1,0,23505,152,170,0
3296,1,26,1,10,1,1,0,48019,152,135,0
3297,1,60,1,1,0,2,1,2630,157,134,0
3298,0,25,1,18,1,1,0,24204,152,96,0
3300,1,21,1,47,0,1,1,34634,160,240,0
3301,0,34,1,45,1,0,0,29847,152,292,0
3302,0,22,1,34,0,1,1,23660,152,42,0
3304,0,26,1,28,1,1,0,30764,152,135,0
3305,0,23,1,47,0,1,0,27174,152,279,0
3306,0,46,1,50,0,2,1,2630,157,269,0
3307,0,61,1,24,0,0,1,36935,124,88,0
3308,1,58,1,8,0,0,0,32278,124,265,0
3309,1,25,1,30,0,1,1,29171,160,297,0
3310,1,50,1,28,1,0,0,28054,124,291,0
3311,1,55,1,28,0,0,1,41635,124,172,0
3312,0,47,1,28,0,0,1,26788,26,152,0
3313,0,23,1,28,0,1,1,41847,152,267,0
3314,1,23,1,30,1,1,0,29996,152,34,0
3315,1,67,1,11,0,2,1,2630,124,46,0
3316,0,26,1,41,1,1,0,19824,152,98,0
3317,0,46,1,28,1,0,0,25067,24,118,0
3318,0,25,1,6,1,1,0,28622,152,258,0
3321,1,24,1,37,1,1,0,32869,152,294,0
3322,1,28,1,28,1,1,0,21111,152,95,0
3323,0,36,1,28,0,0,1,40749,124,160,0
3324,1,33,1,48,0,0,0,2630,124,200,0
3325,0,39,1,28,1,0,0,40830,124,240,0
3326,0,29,1,28,0,1,1,35992,26,280,0
3328,1,63,1,28,1,0,0,39789,26,241,0
3329,0,28,1,32,1,1,0,28917,152,156,0
3331,0,25,1,36,0,1,0,29015,152,45,0
3332,0,48,1,28,0,0,1,35568,124,111,0
3333,1,43,1,8,0,0,1,32945,26,266,0
3334,1,41,1,28,0,2,1,29990,26,35,0
3335,0,65,1,8,0,0,1,35533,7,173,0
3336,0,62,1,28,0,0,1,41804,122,119,0
3337,1,36,1,35,0,0,0,27184,124,139,0
3338,0,42,1,48,1,0,0,2630,26,231,0
3339,1,20,1,8,1,1,0,2630,160,68,0
3340,0,23,1,28,1,1,0,27661,152,79,0
3341,0,60,1,3,0,0,1,2630,154,132,0
3342,0,63,1,46,1,0,1,40310,156,195,0
3344,0,46,1,28,0,0,1,44068,122,71,0
3345,0,44,1,28,0,0,1,36248,124,297,0
3346,1,50,1,35,1,0,0,34271,10,258,0
3347,0,22,1,15,0,1,1,32527,160,104,0
3351,0,25,1,47,1,1,0,30606,152,254,0
3352,1,52,1,14,0,0,1,23042,26,291,0
3353,0,61,1,28,0,0,1,36556,26,145,0
3354,0,22,1,3,1,1,0,27003,152,162,0
3355,0,48,1,28,1,0,0,34743,61,19,0
3356,1,21,1,9,0,1,1,38585,160,148,0
3357,0,26,1,32,1,1,0,32208,152,59,0
3358,1,70,1,28,0,0,1,42883,124,169,0
3359,1,69,1,28,0,0,1,23819,26,148,0
3360,1,43,1,44,0,0,1,2630,157,152,0
3361,1,50,1,45,1,0,0,32220,61,81,0
3363,1,27,1,33,1,1,0,28072,152,258,0
3364,1,28,1,33,1,1,0,24648,151,62,0
3365,1,75,1,28,0,0,1,35562,114,291,0
3366,0,23,1,8,1,1,0,38642,152,298,0
3368,1,35,1,44,0,0,0,2630,152,155,0
3369,0,24,1,36,1,1,0,43870,152,150,0
3370,1,27,1,27,1,1,0,22683,152,110,0
3372,1,27,1,21,1,1,0,33138,152,263,0
3373,0,20,1,15,0,1,1,32111,160,85,0
3374,0,23,1,8,0,1,1,39457,152,61,0
3375,0,35,1,17,1,0,0,37719,124,149,0
3376,1,21,1,30,0,1,1,25694,152,216,0
3377,0,41,1,28,0,0,1,42488,124,148,0
3378,1,22,1,47,0,1,0,29955,26,187,0
3379,1,59,1,37,1,0,0,27045,124,184,0
3380,1,44,1,41,0,0,1,42629,26,298,0
3381,0,30,1,16,0,1,0,32815,152,141,0
3382,1,29,1,29,1,1,0,2630,152,192,0
3383,1,25,1,43,1,1,0,2630,160,167,0
3384,0,29,1,41,1,1,0,2630,152,152,0
3385,0,22,1,36,1,1,0,35107,152,25,0
3386,0,44,1,28,0,0,1,44198,26,232,0
3387,1,45,1,8,0,2,1,38501,26,297,0
3388,1,42,1,21,0,0,1,35217,124,64,0
3389,1,38,1,29,0,0,0,27212,60,146,0
3390,1,23,1,15,1,1,0,43758,152,176,0
3391,1,21,1,4,1,1,0,31723,152,196,0
3392,1,52,1,28,0,0,1,49469,26,209,0
3393,1,53,1,28,0,2,1,37613,26,33,0
3394,0,40,1,29,0,0,1,2630,156,228,0
3395,0,22,1,41,1,1,0,31173,152,13,0
3396,1,45,1,28,1,0,0,64325,124,277,0
3397,1,24,1,28,1,1,0,36367,152,151,0
3398,0,23,1,30,0,1,1,22473,152,161,0
3400,0,22,1,36,1,1,0,34450,152,39,0
3401,1,40,1,29,0,0,1,2630,26,289,0
3402,0,23,1,29,1,1,0,42784,152,47,0
3403,0,24,1,46,1,1,0,69402,160,219,0
3404,0,23,1,2,1,1,0,33134,26,236,0
3406,0,41,1,28,0,0,1,31743,124,105,0
3407,0,54,1,8,0,0,1,51172,124,297,0
3408,1,48,1,28,0,0,0,42208,124,155,0
3409,1,72,1,28,0,2,1,49324,124,266,0
3410,1,47,1,28,0,0,1,30312,23,121,0
3411,1,35,1,28,1,0,0,29632,124,237,0
3412,1,25,1,5,0,1,1,22010,152,100,0
3413,0,25,1,33,0,1,1,2630,152,153,0
3414,0,24,1,41,1,1,0,34829,152,23,0
3415,0,50,1,28,0,0,0,30890,26,139,0
3416,0,26,1,14,1,1,0,32422,152,268,0
3417,0,32,1,28,0,1,1,31251,26,168,0
3418,1,24,1,41,0,0,1,25399,124,130,0
3419,0,50,1,21,0,0,1,2630,156,199,0
3420,1,75,1,8,1,0,0,2630,124,279,0
3421,0,49,1,8,0,0,1,2630,26,260,0
3422,1,41,1,28,1,0,0,38084,60,129,0
3423,0,22,1,13,0,1,1,24802,152,196,0
3424,1,50,1,7,1,0,0,42044,124,204,0
3425,1,45,1,8,1,0,0,39861,26,280,0
3426,1,36,1,36,1,0,0,31417,152,129,0
3427,1,47,1,8,1,0,0,41229,124,68,0
3428,0,53,1,8,1,0,0,48684,152,68,0
3430,1,32,1,28,0,0,1,29345,125,69,0
3431,1,47,1,28,0,2,1,40947,124,186,0
3432,1,48,1,28,0,0,1,53464,26,27,0
3433,1,38,1,28,0,0,1,49257,124,155,0
3434,1,21,1,8,1,1,0,38882,160,214,0
3435,1,27,1,30,1,1,0,29203,152,220,0
3436,1,21,1,28,0,1,1,46719,26,283,0
3437,1,31,1,5,0,1,0,2630,156,23,0
3438,1,36,1,28,0,0,0,33051,122,212,0
3439,0,38,1,28,0,0,1,32015,52,105,0
3440,1,23,1,11,1,1,0,29713,152,282,0
3442,1,30,1,46,1,1,0,16380,154,149,0
3443,1,51,1,34,0,0,0,2630,157,174,0
3444,0,55,1,28,0,0,1,77474,26,166,0
3445,0,24,1,27,0,1,0,2630,152,18,0
3446,1,40,1,35,0,0,1,35427,124,151,0
3447,0,47,1,28,0,0,1,39647,26,114,0
3448,1,25,1,27,0,1,0,25316,152,186,0
3449,1,24,1,45,0,1,1,44087,152,167,0
3450,1,25,1,46,1,1,0,30466,152,286,0
3451,1,36,1,38,0,0,0,2630,124,101,0
3452,0,22,1,37,0,1,1,42661,152,107,0
3453,1,64,1,18,1,0,0,2630,30,270,0
3454,0,23,1,27,1,1,0,2630,152,134,0
3455,0,50,1,18,0,0,1,2630,124,287,0
3457,0,21,1,28,0,1,1,35219,152,112,0
3458,1,51,1,2,0,0,1,25419,124,107,0
3459,0,61,1,28,0,0,0,54583,124,284,0
3460,0,22,1,15,0,1,0,2630,160,89,0
3461,0,24,1,2,0,1,1,33890,152,249,0
3462,0,34,1,29,1,0,0,17151,152,44,0
3463,1,23,1,18,1,1,0,18753,152,81,0
3464,0,26,1,8,1,1,0,40851,152,291,0
3465,1,62,1,16,1,0,1,23070,26,297,0
3466,0,24,1,35,1,1,0,33258,152,150,0
3467,1,27,1,15,1,1,0,46383,124,298,0
3469,0,27,1,29,1,1,0,75504,152,128,0
3470,0,26,1,41,1,1,0,27924,152,265,0
3471,1,68,1,28,1,0,0,43087,26,139,0
3473,1,26,1,25,1,1,0,2630,152,271,0
3474,1,21,1,50,0,1,1,37514,152,13,0
3475,1,41,1,6,1,0,0,27306,152,19,0
